2,0.7,0.4,6,20,153,23,144,117,53,354,68,278
2,0.7,0.5,193,73,51,127,155,456,126,378,5,321
2,0.7,0.6,33,363,46,3,110,65,50,132,7,108
2,0.7,0.7,274,129,292,156,17,103,40,215,101,17
2,0.7,0.7999999999999999,14,226,69,61,1,16,314,388,286,113
2,0.7,0.8999999999999999,203,30,86,236,100,14,91,241,92,109
2,0.7,0.9999999999999999,30,253,64,182,59,150,96,311,842,201
2,0.7999999999999999,0.1,24,95,78,27,152,63,24,60,126,145
2,0.7999999999999999,0.2,190,19,104,27,309,32,111,346,91,13
2,0.7999999999999999,0.30000000000000004,112,195,184,80,156,94,116,33,109,17
2,0.7999999999999999,0.4,247,12,77,125,141,115,77,54,122,98
2,0.7999999999999999,0.5,68,74,123,89,83,122,139,109,113,36
2,0.7999999999999999,0.6,118,312,33,255,105,10,74,434,324,41
2,0.7999999999999999,0.7,13,312,255,208,334,133,378,39,73,8
2,0.7999999999999999,0.7999999999999999,115,83,182,28,72,17,94,11,90,351
2,0.7999999999999999,0.8999999999999999,130,50,115,82,58,34,551,411,21,301
2,0.7999999999999999,0.9999999999999999,61,463,136,24,49,133,10,11,89,10
2,0.8999999999999999,0.1,61,125,164,126,64,161,19,170,136,27
2,0.8999999999999999,0.2,28,242,341,588,106,124,180,289,225,57
2,0.8999999999999999,0.30000000000000004,115,45,130,58,246,429,118,32,71,17
2,0.8999999999999999,0.4,267,147,169,82,158,91,1,79,148,62
2,0.8999999999999999,0.5,101,9,28,134,15,19,170,13,19,32
2,0.8999999999999999,0.6,130,63,13,152,21,93,319,39,205,38
2,0.8999999999999999,0.7,53,124,11,155,107,107,119,84,121,366
2,0.8999999999999999,0.7999999999999999,63,18,264,20,62,301,99,219,40,318
2,0.8999999999999999,0.8999999999999999,69,65,117,18,141,26,209,127,155,343
2,0.8999999999999999,0.9999999999999999,330,236,6,18,181,335,231,230,16,57
2,0.9999999999999999,0.1,72,252,66,178,74,297,112,51,90,27
2,0.9999999999999999,0.2,140,62,156,173,112,232,204,173,359,131
2,0.9999999999999999,0.30000000000000004,32,323,179,38,52,229,156,62,11,75
2,0.9999999999999999,0.4,40,92,41,17,73,125,51,16,151,38
2,0.9999999999999999,0.5,29,161,10,69,10,216,208,106,304,46
2,0.9999999999999999,0.6,35,60,92,9,65,100,13,22,34,122
2,0.9999999999999999,0.7,175,65,179,131,67,273,103,80,21,87
2,0.9999999999999999,0.7999999999999999,51,78,109,159,13,237,37,21,132,100
2,0.9999999999999999,0.8999999999999999,190,207,73,91,63,45,25,93,355,23
2,0.9999999999999999,0.9999999999999999,98,85,188,80,344,506,220,10,39,51
3,0.1,0.1,1265,1377,697,2158,613,3740,282,952,949,76
3,0.1,0.2,3376,1076,314,80,423,580,1921,2900,39,635
3,0.1,0.30000000000000004,315,238,567,7342,195,1119,1078,439,1150,259
3,0.1,0.4,912,76,158,326,148,679,1244,1053,653,732
3,0.1,0.5,545,1453,633,107,1086,2161,1972,3135,3571,1541
3,0.1,0.6,819,1387,97,1189,2489,1395,4,302,454,664
3,0.1,0.7,234,1581,1367,289,975,243,630,2217,20,1567
3,0.1,0.7999999999999999,337,418,344,580,821,1177,2597,127,732,737
3,0.1,0.8999999999999999,416,1131,2333,97,71,541,745,407,1801,1210
3,0.1,0.9999999999999999,147,1207,27,1081,907,7,934,1597,92,1294
3,0.2,0.1,823,654,918,239,625,361,87,24,1291,298
3,0.2,0.2,277,155,1102,444,1227,221,77,1467,245,92
3,0.2,0.30000000000000004,107,373,154,883,916,369,816,980,1751,686
3,0.2,0.4,1340,1176,205,723,134,493,404,94,1295,792
3,0.2,0.5,533,404,571,60,1036,39,444,1478,1506,427
3,0.2,0.6,66,680,62,873,364,656,303,1110,1046,294
3,0.2,0.7,265,34,224,477,476,410,1225,184,60,352
3,0.2,0.7999999999999999,300,869,343,609,86,178,1261,112,317,854
3,0.2,0.8999999999999999,102,62,636,541,370,10,2541,57,1592,398
3,0.2,0.9999999999999999,34,5,362,160,955,701,45,618,2012,249
3,0.30000000000000004,0.1,188,221,413,224,124,262,86,350,1133,72
3,0.30000000000000004,0.2,284,915,333,338,1639,125,972,718,244,157
3,0.30000000000000004,0.30000000000000004,284,139,356,256,332,120,334,65,121,157
3,0.30000000000000004,0.4,183,738,674,1457,205,22,137,1065,452,887
3,0.30000000000000004,0.5,330,62,132,34,124,921,49,239,212,268
3,0.30000000000000004,0.6,519,220,121,288,362,21,47,155,550,271
3,0.30000000000000004,0.7,544,23,7,284,110,130,478,321,484,454
3,0.30000000000000004,0.7999999999999999,73,172,555,297,7,398,235,20,437,1375
3,0.30000000000000004,0.8999999999999999,627,23,137,562,479,57,127,13,394,1
3,0.30000000000000004,0.9999999999999999,723,237,742,90,289,27,551,1018,770,7
3,0.4,0.1,1882,413,298,501,326,105,387,333,140,620
3,0.4,0.2,132,206,52,280,16,260,80,264,274,368
3,0.4,0.30000000000000004,215,137,120,102,76,727,271,564,433,243
3,0.4,0.4,41,419,54,207,20,556,270,364,93,234
3,0.4,0.5,112,715,264,163,186,108,193,241,178,65
3,0.4,0.6,6,51,251,222,297,584,195,250,315,553
3,0.4,0.7,156,155,529,76,604,334,111,603,26,887
3,0.4,0.7999999999999999,157,112,41,546,567,160,5,580,898,734
3,0.4,0.8999999999999999,69,292,177,37,62,161,341,24,299,15
3,0.4,0.9999999999999999,223,521,776,419,245,47,161,297,139,259
3,0.5,0.1,261,36,86,229,191,104,67,295,273,275
3,0.5,0.2,208,8,540,711,160,105,103,84,85,16
3,0.5,0.30000000000000004,162,810,551,166,208,403,90,499,64,135
3,0.5,0.4,160,183,28,5,208,172,121,203,198,506
3,0.5,0.5,80,568,82,34,105,204,53,462,301,8
3,0.5,0.6,324,46,102,222,71,95,265,294,257,49
3,0.5,0.7,133,128,155,190,212,178,6,300,361,98
3,0.5,0.7999999999999999,20,72,1000,177,199,312,25,221,191,313
3,0.5,0.8999999999999999,257,375,224,202,373,196,326,181,238,66
3,0.5,0.9999999999999999,204,81,215,268,36,463,50,29,351,134
3,0.6,0.1,130,108,675,794,10,298,90,36,521,374
3,0.6,0.2,375,23,101,118,102,68,484,8,68,177
3,0.6,0.30000000000000004,184,79,302,15,75,164,118,54,361,88
3,0.6,0.4,18,30,41,364,111,230,182,305,1,179
3,0.6,0.5,99,84,159,31,76,121,133,92,213,142
3,0.6,0.6,129,450,115,455,296,119,4,101,61,66
3,0.6,0.7,99,51,99,488,9,204,327,214,401,277
3,0.6,0.7999999999999999,23,248,130,200,139,94,43,252,399,152
3,0.6,0.8999999999999999,75,89,104,7,71,786,112,346,72,71
3,0.6,0.9999999999999999,138,54,391,83,176,67,32,263,127,252
3,0.7,0.1,9,393,92,226,51,519,53,7,153,172
3,0.7,0.2,83,122,172,263,14,523,25,342,118,214
3,0.7,0.30000000000000004,196,103,18,190,423,192,44,107,56,120
3,0.7,0.4,265,37,338,36,18,106,64,31,11,276
3,0.7,0.5,6,76,353,168,139,49,270,540,97,94
3,0.7,0.6,177,26,113,74,167,46,317,157,14,183
3,0.7,0.7,3,289,362,71,5,207,367,590,15,6
3,0.7,0.7999999999999999,209,284,155,352,130,301,242,287,166,123
3,0.7,0.8999999999999999,25,243,388,24,219,9,127,173,82,207
3,0.7,0.9999999999999999,34,57,305,39,135,266,235,489,58,59
3,0.7999999999999999,0.1,122,44,58,33,18,326,96,20,238,50
3,0.7999999999999999,0.2,518,42,41,9,406,44,115,331,323,234
3,0.7999999999999999,0.30000000000000004,72,14,150,6,21,154,170,794,345,71
3,0.7999999999999999,0.4,109,11,74,75,43,16,121,179,11,301
3,0.7999999999999999,0.5,38,71,77,95,80,131,20,23,89,11
3,0.7999999999999999,0.6,9,207,94,6,13,66,61,151,397,30
3,0.7999999999999999,0.7,17,39,9,105,23,1,65,119,88,141
3,0.7999999999999999,0.7999999999999999,32,24,146,33,147,1,594,227,71,235
3,0.7999999999999999,0.8999999999999999,41,112,63,26,38,140,10,52,119,59
3,0.7999999999999999,0.9999999999999999,120,112,60,96,111,53,230,95,68,225
3,0.8999999999999999,0.1,230,24,26,43,50,446,36,32,29,74
3,0.8999999999999999,0.2,55,104,149,47,28,30,19,172,53,31
3,0.8999999999999999,0.30000000000000004,103,49,48,72,25,420,109,99,49,55
3,0.8999999999999999,0.4,7,118,145,29,31,35,164,144,123,107
3,0.8999999999999999,0.5,22,33,30,528,195,42,145,211,83,12
3,0.8999999999999999,0.6,154,217,307,541,111,34,217,35,14,84
3,0.8999999999999999,0.7,165,25,21,109,299,101,27,40,38,44
3,0.8999999999999999,0.7999999999999999,31,251,66,389,40,167,41,16,83,146
3,0.8999999999999999,0.8999999999999999,16,80,222,460,86,40,85,92,234,165
3,0.8999999999999999,0.9999999999999999,18,69,230,69,26,10,132,198,37,104
3,0.9999999999999999,0.1,156,13,74,36,14,135,120,94,57,52
3,0.9999999999999999,0.2,12,49,160,221,88,249,118,98,95,44
3,0.9999999999999999,0.30000000000000004,6,187,274,39,116,292,92,59,283,21
3,0.9999999999999999,0.4,152,31,73,109,17,24,55,89,107,17
3,0.9999999999999999,0.5,83,46,190,141,28,14,50,55,20,43
3,0.9999999999999999,0.6,184,9,96,94,34,33,43,7,107,101
3,0.9999999999999999,0.7,242,184,164,27,19,94,5,7,39,186
3,0.9999999999999999,0.7999999999999999,106,96,26,49,199,16,20,80,6,94
3,0.9999999999999999,0.8999999999999999,123,55,42,44,105,327,142,181,56,154
3,0.9999999999999999,0.9999999999999999,4,67,119,41,58,104,76,24,90,132
4,0.1,0.1,1634,405,1117,394,3602,282,619,1459,554,594
4,0.1,0.2,205,7,1184,420,3267,1470,2655,200,35,192
4,0.1,0.30000000000000004,2480,196,74,5101,1706,1762,1208,1921,16,170
4,0.1,0.4,2800,1169,186,818,2428,1666,504,1468,289,556
4,0.1,0.5,663,484,1937,167,1483,1131,1994,1571,507,333
4,0.1,0.6,711,881,1889,6,235,43,1320,4514,871,20
4,0.1,0.7,207,469,1064,2010,7,1691,5,3125,4749,1986
4,0.1,0.7999999999999999,473,1732,2027,2081,2490,1872,17,985,334,750
4,0.1,0.8999999999999999,98,2258,199,1193,2726,486,3073,378,504,14
4,0.1,0.9999999999999999,156,265,508,5339,1003,795,69,1525,409,808
4,0.2,0.1,285,225,592,1425,111,596,784,803,1337,25
4,0.2,0.2,733,427,413,177,519,1360,45,104,1686,19
4,0.2,0.30000000000000004,624,66,451,84,785,123,170,1,458,139
4,0.2,0.4,375,151,320,317,3943,167,182,218,82,60
4,0.2,0.5,449,528,211,1442,203,134,62,45,158,400
4,0.2,0.6,931,818,468,315,784,52,506,164,92,61
4,0.2,0.7,246,1736,467,631,521,260,1741,285,300,201
4,0.2,0.7999999999999999,196,114,268,14,183,532,1488,578,1566,285
4,0.2,0.8999999999999999,987,628,325,70,323,995,204,719,154,277
4,0.2,0.9999999999999999,17,909,325,202,347,872,463,763,51,1124
4,0.30000000000000004,0.1,516,77,450,345,337,1064,229,240,522,181
4,0.30000000000000004,0.2,569,418,71,623,379,236,415,260,516,18
4,0.30000000000000004,0.30000000000000004,315,508,198,1207,178,1047,136,257,568,188
4,0.30000000000000004,0.4,313,878,292,270,439,130,1807,132,76,199
4,0.30000000000000004,0.5,205,437,61,76,525,1,86,112,298,151
4,0.30000000000000004,0.6,38,618,148,438,4,5,152,264,7,31
4,0.30000000000000004,0.7,25,346,103,6,357,1269,38,80,220,253
4,0.30000000000000004,0.7999999999999999,184,558,15,60,806,19,550,319,608,208
4,0.30000000000000004,0.8999999999999999,198,807,857,6,210,1638,135,377,11,135
4,0.30000000000000004,0.9999999999999999,1106,41,897,216,629,147,808,535,353,550
4,0.4,0.1,1045,90,125,67,127,17,49,261,316,412
4,0.4,0.2,22,205,200,102,30,341,660,281,550,148
4,0.4,0.30000000000000004,62,628,169,261,58,166,298,106,46,668
4,0.4,0.4,128,286,474,198,648,558,30,378,101,119
4,0.4,0.5,102,261,368,176,42,77,292,754,652,153
4,0.4,0.6,156,301,662,350,12,158,3,9,419,521
4,0.4,0.7,47,88,40,29,346,109,48,225,428,56
4,0.4,0.7999999999999999,359,236,650,61,27,224,392,380,187,110
4,0.4,0.8999999999999999,173,646,625,634,93,481,201,455,851,306
4,0.4,0.9999999999999999,830,160,106,32,7,59,151,41,317,124
4,0.5,0.1,156,662,705,195,77,403,290,142,404,62
4,0.5,0.2,18,243,412,44,84,98,326,130,87,262
4,0.5,0.30000000000000004,159,82,341,128,743,214,14,36,218,214
4,0.5,0.4,206,254,150,34,89,30,768,40,69,277
4,0.5,0.5,114,686,96,168,41,209,147,225,131,334
4,0.5,0.6,682,156,561,260,750,77,340,47,22,314
4,0.5,0.7,122,309,242,477,50,251,179,270,343,68
4,0.5,0.7999999999999999,186,174,36,251,53,43,247,42,90,178
4,0.5,0.8999999999999999,356,236,56,211,22,55,960,145,156,192
4,0.5,0.9999999999999999,756,165,79,28,24,182,61,65,40,89
4,0.6,0.1,161,78,299,331,218,590,4,339,191,14
4,0.6,0.2,65,193,216,181,235,58,373,136,375,256
4,0.6,0.30000000000000004,398,425,130,7,90,172,4,157,180,490
4,0.6,0.4,236,323,161,119,727,532,114,82,266,336
4,0.6,0.5,116,37,176,53,29,7,31,100,183,6
4,0.6,0.6,196,9,74,154,428,153,667,11,191,75
4,0.6,0.7,58,321,12,282,36,488,104,86,205,158
4,0.6,0.7999999999999999,156,144,9,142,39,25,233,314,193,128
4,0.6,0.8999999999999999,135,119,154,296,216,32,174,98,145,391
4,0.6,0.9999999999999999,48,118,136,197,577,147,31,36,5,150
4,0.7,0.1,62,69,29,134,134,288,193,158,87,310
4,0.7,0.2,117,67,162,242,224,73,68,18,237,127
4,0.7,0.30000000000000004,321,171,85,58,316,70,146,46,74,161
4,0.7,0.4,401,100,134,411,189,153,105,31,66,299
4,0.7,0.5,22,114,55,87,311,159,182,76,583,181
4,0.7,0.6,31,125,251,267,280,368,15,36,260,199
4,0.7,0.7,159,358,251,59,27,44,54,93,79,347
4,0.7,0.7999999999999999,13,497,37,45,49,161,63,10,82,136
4,0.7,0.8999999999999999,198,285,93,4,25,285,227,18,68,226
4,0.7,0.9999999999999999,108,261,168,58,366,180,41,178,116,337
4,0.7999999999999999,0.1,53,95,328,93,58,59,32,472,40,69
4,0.7999999999999999,0.2,35,318,62,112,35,92,140,44,93,48
4,0.7999999999999999,0.30000000000000004,182,144,218,239,40,364,322,21,117,536
4,0.7999999999999999,0.4,237,318,90,24,102,170,1,206,141,323
4,0.7999999999999999,0.5,199,27,243,18,214,178,301,32,8,279
4,0.7999999999999999,0.6,276,107,349,188,33,398,220,124,37,24
4,0.7999999999999999,0.7,210,244,154,15,104,82,39,52,11,115
4,0.7999999999999999,0.7999999999999999,46,39,8,5,5,76,216,193,159,189
4,0.7999999999999999,0.8999999999999999,6,53,400,40,338,275,196,206,40,7
4,0.7999999999999999,0.9999999999999999,8,61,97,341,97,110,70,28,89,25
4,0.8999999999999999,0.1,359,228,22,26,107,75,70,10,450,35
4,0.8999999999999999,0.2,54,119,64,25,369,63,37,26,52,63
4,0.8999999999999999,0.30000000000000004,34,82,11,14,53,130,97,13,113,24
4,0.8999999999999999,0.4,84,264,30,60,185,124,241,212,1,38
4,0.8999999999999999,0.5,67,25,196,26,87,16,123,134,308,26
4,0.8999999999999999,0.6,79,382,80,18,18,167,209,92,101,119
4,0.8999999999999999,0.7,77,192,134,92,184,189,27,19,81,29
4,0.8999999999999999,0.7999999999999999,7,167,180,231,21,160,41,28,142,16
4,0.8999999999999999,0.8999999999999999,23,110,95,72,85,97,118,118,55,68
4,0.8999999999999999,0.9999999999999999,182,17,79,24,191,205,71,74,98,55
4,0.9999999999999999,0.1,76,77,127,45,361,238,94,62,1,217
4,0.9999999999999999,0.2,57,53,19,182,220,43,24,85,139,83
4,0.9999999999999999,0.30000000000000004,7,116,14,174,70,37,18,44,229,97
4,0.9999999999999999,0.4,140,32,74,55,73,96,262,197,52,7
4,0.9999999999999999,0.5,57,40,32,39,93,24,6,119,181,110
4,0.9999999999999999,0.6,10,30,60,26,103,165,87,19,67,191
4,0.9999999999999999,0.7,26,66,77,15,31,18,4,93,93,86
4,0.9999999999999999,0.7999999999999999,180,16,14,171,493,13,25,165,177,89
4,0.9999999999999999,0.8999999999999999,163,113,52,20,187,63,81,44,62,186
4,0.9999999999999999,0.9999999999999999,15,21,32,1,30,54,110,78,48,180
5,0.1,0.1,909,655,1145,3216,706,655,698,1622,745,339
5,0.1,0.2,365,135,452,461,362,13,318,1056,710,137
5,0.1,0.30000000000000004,798,1358,736,3811,133,342,3125,2641,11,24
5,0.1,0.4,918,149,455,1581,5,879,1067,2116,4793,476
5,0.1,0.5,1434,173,486,1405,17,2902,700,366,732,20
5,0.1,0.6,1262,987,258,498,3255,789,1001,474,2720,666
5,0.1,0.7,761,7,2538,2528,907,1413,156,1565,1540,226
5,0.1,0.7999999999999999,1682,834,709,1433,537,314,1333,241,617,126
5,0.1,0.8999999999999999,673,720,505,613,1153,565,1084,414,1663,303
5,0.1,0.9999999999999999,1804,7,783,310,653,514,1151,801,401,966
5,0.2,0.1,530,1,344,1500,190,380,327,795,254,1157
5,0.2,0.2,552,243,425,36,284,38,582,13,547,182
5,0.2,0.30000000000000004,207,394,63,445,324,195,153,222,341,442
5,0.2,0.4,172,119,48,75,712,609,620,498,216,200
5,0.2,0.5,276,884,498,708,492,452,1563,15,810,17
5,0.2,0.6,118,85,916,256,84,411,5,747,1085,440
5,0.2,0.7,40,140,389,320,748,192,226,514,1356,548
5,0.2,0.7999999999999999,998,223,137,324,1360,732,78,213,95,329
5,0.2,0.8999999999999999,115,288,756,1442,1120,1202,1489,872,473,1797
5,0.2,0.9999999999999999,578,1098,464,43,1103,87,210,575,1402,378
5,0.30000000000000004,0.1,20,545,182,12,343,55,74,6,106,103
5,0.30000000000000004,0.2,299,80,221,1250,62,95,263,751,413,103
5,0.30000000000000004,0.30000000000000004,636,81,109,41,288,672,299,637,379,225
5,0.30000000000000004,0.4,177,850,325,484,494,263,289,63,536,463
5,0.30000000000000004,0.5,6,1035,34,433,8,121,1293,353,449,367
5,0.30000000000000004,0.6,71,569,593,16,202,36,178,913,5,227
5,0.30000000000000004,0.7,34,217,872,148,132,10,399,155,415,279
5,0.30000000000000004,0.7999999999999999,388,201,173,68,100,546,1385,434,140,106
5,0.30000000000000004,0.8999999999999999,143,91,250,597,292,49,1782,338,8,200
5,0.30000000000000004,0.9999999999999999,330,898,1067,12,573,78,465,196,253,6
5,0.4,0.1,358,709,183,72,187,542,359,174,110,353
5,0.4,0.2,247,96,220,95,23,305,32,147,70,115
5,0.4,0.30000000000000004,165,167,399,106,34,208,636,819,1,92
5,0.4,0.4,235,572,77,471,194,28,19,27,82,581
5,0.4,0.5,104,156,569,111,412,519,591,124,162,33
5,0.4,0.6,23,133,87,254,178,144,464,169,55,1286
5,0.4,0.7,165,445,7,255,77,317,13,182,588,104
5,0.4,0.7999999999999999,398,118,787,17,8,510,33,343,91,192
5,0.4,0.8999999999999999,31,95,27,6,291,69,215,167,74,44
5,0.4,0.9999999999999999,254,205,111,8,172,179,282,339,115,1
5,0.5,0.1,324,306,87,40,447,117,112,226,173,229
5,0.5,0.2,287,127,10,137,41,186,90,170,296,499
5,0.5,0.30000000000000004,339,45,873,234,262,405,140,47,37,92
5,0.5,0.4,19,109,112,291,275,283,191,454,78,716
5,0.5,0.5,719,281,266,189,195,153,72,332,113,30
5,0.5,0.6,107,118,35,162,7,17,171,61,24,69
5,0.5,0.7,17,5,400,323,288,695,99,25,80,215
5,0.5,0.7999999999999999,257,384,272,44,5,26,1315,198,107,225
5,0.5,0.8999999999999999,435,832,273,143,30,257,33,9,289,36
5,0.5,0.9999999999999999,510,163,354,16,91,4,804,173,103,184
5,0.6,0.1,120,68,188,300,275,440,133,112,197,14
5,0.6,0.2,82,111,52,113,185,316,116,7,430,365
5,0.6,0.30000000000000004,183,73,267,70,190,57,179,158,47,10
5,0.6,0.4,401,154,36,661,162,12,183,70,229,17
5,0.6,0.5,101,168,67,54,57,297,257,48,173,476
5,0.6,0.6,75,183,114,155,35,192,209,537,13,229
5,0.6,0.7,179,127,72,194,12,855,224,19,13,145
5,0.6,0.7999999999999999,138,95,173,81,386,91,17,106,98,390
5,0.6,0.8999999999999999,29,524,417,177,216,289,118,10,91,20
5,0.6,0.9999999999999999,639,330,172,126,122,158,123,161,209,38
5,0.7,0.1,236,141,19,37,98,563,167,66,135,121
5,0.7,0.2,82,201,59,138,11,42,16,400,32,106
5,0.7,0.30000000000000004,125,10,55,1,94,227,248,110,56,156
5,0.7,0.4,89,183,63,106,25,53,12,133,383,10
5,0.7,0.5,54,146,224,276,275,89,29,101,97,61
5,0.7,0.6,6,77,314,210,76,195,278,59,5,113
5,0.7,0.7,6,36,105,266,121,102,108,110,297,9
5,0.7,0.7999999999999999,53,198,13,475,221,52,63,111,203,90
5,0.7,0.8999999999999999,65,164,92,393,8,166,45,148,296,35
5,0.7,0.9999999999999999,174,111,234,51,162,10,75,61,100,4
5,0.7999999999999999,0.1,79,293,63,34,155,19,138,224,248,168
5,0.7999999999999999,0.2,308,127,213,139,81,11,34,273,28,100
5,0.7999999999999999,0.30000000000000004,172,148,178,255,81,23,31,150,619,377
5,0.7999999999999999,0.4,111,164,282,154,199,285,188,13,227,299
5,0.7999999999999999,0.5,159,39,15,71,114,52,90,119,94,38
5,0.7999999999999999,0.6,232,5,74,4,60,41,230,36,118,267
5,0.7999999999999999,0.7,48,19,85,75,4,90,187,114,23,231
5,0.7999999999999999,0.7999999999999999,37,141,71,35,79,84,4,60,14,5
5,0.7999999999999999,0.8999999999999999,100,12,71,175,190,132,294,2,208,118
5,0.7999999999999999,0.9999999999999999,9,41,216,105,34,62,225,419,174,10
5,0.8999999999999999,0.1,209,572,43,300,117,69,6,172,85,153
5,0.8999999999999999,0.2,216,60,73,103,138,19,21,68,23,19
5,0.8999999999999999,0.30000000000000004,154,57,9,50,50,200,45,24,154,32
5,0.8999999999999999,0.4,89,49,64,481,16,35,50,257,1,78
5,0.8999999999999999,0.5,15,27,95,78,84,20,113,225,219,155
5,0.8999999999999999,0.6,194,33,101,151,97,15,87,160,78,402
5,0.8999999999999999,0.7,189,5,254,175,213,217,237,198,230,309
5,0.8999999999999999,0.7999999999999999,290,194,107,51,55,68,155,136,119,164
5,0.8999999999999999,0.8999999999999999,187,65,8,33,238,170,59,68,91,198
5,0.8999999999999999,0.9999999999999999,6,17,189,58,64,151,62,97,26,11
5,0.9999999999999999,0.1,63,159,115,286,28,85,30,32,350,115
5,0.9999999999999999,0.2,236,92,60,452,51,97,29,335,135,30
5,0.9999999999999999,0.30000000000000004,199,51,104,44,14,125,16,124,217,71
5,0.9999999999999999,0.4,18,161,26,54,18,116,6,68,6,46
5,0.9999999999999999,0.5,67,36,88,21,67,100,53,158,272,113
5,0.9999999999999999,0.6,89,166,225,330,147,134,214,16,44,75
5,0.9999999999999999,0.7,53,141,77,202,130,21,49,105,85,3
5,0.9999999999999999,0.7999999999999999,5,69,14,97,86,29,238,250,272,293
5,0.9999999999999999,0.8999999999999999,7,14,152,97,45,156,401,301,20,19
5,0.9999999999999999,0.9999999999999999,23,51,132,4,6,5,41,26,115,60
